cliente 76;PMW;REC;3 dias;4 estrelas;R$ 2458
cliente 16;SAO;REC;3 dias;4 estrelas;R$ 2268
cliente 56;SAO;FOR;5 dias;1 estrelas;R$ 5710
cliente 65;POA;REC;2 dias;3 estrelas;R$ 5398
cliente 41;SSA;FOR;4 dias;5 estrelas;R$ 4310
cliente 66;FLN;REC;4 dias;2 estrelas;R$ 2312
cliente 85;RIO;REC;2 dias;5 estrelas;R$ 2098
cliente 3;PMW;SAO;3 dias;5 estrelas;R$ 5921
cliente 88;SAO;REC;4 dias;1 estrelas;R$ 1015
cliente 77;REC;RIO;4 dias;3 estrelas;R$ 1039
cliente 24;CNF;PMW;4 dias;1 estrelas;R$ 3794
cliente 36;SAO;FLN;2 dias;4 estrelas;R$ 3518
cliente 73;POA;SAO;5 dias;4 estrelas;R$ 4005
cliente 20;FOR;PMW;2 dias;2 estrelas;R$ 4253
cliente 22;SSA;REC;2 dias;5 estrelas;R$ 3837
cliente 76;PMW;CNF;3 dias;1 estrelas;R$ 1616
cliente 51;PMW;SAO;1 dias;1 estrelas;R$ 2010
cliente 51;SSA;FOR;5 dias;3 estrelas;R$ 5672
cliente 49;CNF;SAO;5 dias;2 estrelas;R$ 2613
cliente 38;CNF;SSA;4 dias;4 estrelas;R$ 3178
cliente 1;CNF;FOR;1 dias;2 estrelas;R$ 1953
cliente 6;FLN;PMW;5 dias;1 estrelas;R$ 3010
cliente 28;RIO;FLN;5 dias;2 estrelas;R$ 3461
cliente 92;POA;RIO;1 dias;3 estrelas;R$ 4400
cliente 67;PMW;REC;1 dias;4 estrelas;R$ 4572
cliente 41;SAO;CNF;4 dias;3 estrelas;R$ 5173
cliente 57;PMW;REC;5 dias;2 estrelas;R$ 5988
cliente 36;FOR;CNF;2 dias;3 estrelas;R$ 5301
cliente 73;FLN;REC;5 dias;3 estrelas;R$ 5149
cliente 7;CNF;REC;5 dias;2 estrelas;R$ 1540
cliente 55;FLN;CNF;4 dias;5 estrelas;R$ 5774
cliente 92;FOR;CNF;4 dias;1 estrelas;R$ 2074
cliente 93;FLN;SAO;2 dias;4 estrelas;R$ 2095
cliente 49;FLN;BEL;4 dias;4 estrelas;R$ 2210
cliente 36;POA;FLN;5 dias;4 estrelas;R$ 3645
cliente 88;SAO;POA;3 dias;1 estrelas;R$ 3231
cliente 27;BEL;SAO;2 dias;4 estrelas;R$ 2449
cliente 85;RIO;POA;1 dias;2 estrelas;R$ 1259
cliente 46;BEL;POA;2 dias;1 estrelas;R$ 1965
cliente 51;FOR;FLN;1 dias;3 estrelas;R$ 2300
cliente 47;REC;SAO;4 dias;1 estrelas;R$ 5973
cliente 58;SAO;PMW;3 dias;5 estrelas;R$ 3300
cliente 89;POA;CNF;4 dias;1 estrelas;R$ 2054
cliente 19;SSA;REC;2 dias;3 estrelas;R$ 2285
cliente 78;PMW;POA;5 dias;2 estrelas;R$ 2720
cliente 49;PMW;RIO;2 dias;2 estrelas;R$ 1157
cliente 1;RIO;BEL;1 dias;1 estrelas;R$ 3077
cliente 44;SSA;RIO;4 dias;5 estrelas;R$ 1608
cliente 73;BEL;POA;4 dias;3 estrelas;R$ 3614
cliente 70;CNF;RIO;3 dias;1 estrelas;R$ 5534
cliente 7;CNF;PMW;5 dias;1 estrelas;R$ 2955
cliente 49;FLN;POA;4 dias;5 estrelas;R$ 5053
cliente 11;POA;BEL;1 dias;2 estrelas;R$ 2983
cliente 97;POA;PMW;1 dias;5 estrelas;R$ 1420
cliente 71;SAO;CNF;1 dias;2 estrelas;R$ 4991
cliente 34;REC;FLN;2 dias;2 estrelas;R$ 4346
cliente 96;PMW;POA;1 dias;5 estrelas;R$ 1352
cliente 64;POA;REC;4 dias;2 estrelas;R$ 4942
cliente 90;SAO;BEL;5 dias;1 estrelas;R$ 5705
cliente 68;FLN;SAO;2 dias;4 estrelas;R$ 1480
cliente 22;SAO;FLN;4 dias;3 estrelas;R$ 3421
cliente 85;PMW;CNF;3 dias;3 estrelas;R$ 2857
cliente 89;BEL;SAO;2 dias;5 estrelas;R$ 1721
cliente 65;BEL;SAO;2 dias;2 estrelas;R$ 4280
cliente 42;RIO;FLN;2 dias;5 estrelas;R$ 4882
cliente 42;PMW;CNF;1 dias;2 estrelas;R$ 1201
cliente 97;SSA;RIO;4 dias;5 estrelas;R$ 5879
cliente 11;CNF;POA;1 dias;3 estrelas;R$ 5358
cliente 45;SAO;PMW;1 dias;2 estrelas;R$ 2366
cliente 94;RIO;FLN;3 dias;5 estrelas;R$ 3188
cliente 63;CNF;POA;1 dias;3 estrelas;R$ 1757
cliente 28;SAO;CNF;4 dias;3 estrelas;R$ 5336
cliente 82;FLN;FOR;3 dias;1 estrelas;R$ 4509
cliente 9;FLN;SAO;4 dias;1 estrelas;R$ 1795
cliente 96;FLN;SAO;5 dias;3 estrelas;R$ 4930
cliente 72;POA;PMW;5 dias;2 estrelas;R$ 5011
cliente 47;PMW;SAO;5 dias;4 estrelas;R$ 1166
cliente 66;PMW;RIO;3 dias;5 estrelas;R$ 2202
cliente 8;RIO;FLN;3 dias;4 estrelas;R$ 2484
cliente 45;PMW;RIO;5 dias;5 estrelas;R$ 2412
cliente 38;FOR;FLN;4 dias;5 estrelas;R$ 5248
cliente 58;FLN;POA;1 dias;3 estrelas;R$ 2853
cliente 27;FOR;POA;5 dias;4 estrelas;R$ 1918
cliente 20;FOR;REC;4 dias;4 estrelas;R$ 3024
cliente 1;PMW;REC;3 dias;1 estrelas;R$ 3628
cliente 41;SSA;RIO;2 dias;3 estrelas;R$ 3981
cliente 7;REC;RIO;5 dias;3 estrelas;R$ 3647
cliente 17;CNF;POA;2 dias;2 estrelas;R$ 5198
cliente 22;FOR;PMW;1 dias;1 estrelas;R$ 5947
cliente 65;BEL;POA;2 dias;4 estrelas;R$ 3541
cliente 97;FLN;FOR;4 dias;2 estrelas;R$ 1767
cliente 75;SAO;FLN;4 dias;3 estrelas;R$ 5749
cliente 31;FOR;SSA;2 dias;4 estrelas;R$ 5467
cliente 6;PMW;CNF;5 dias;1 estrelas;R$ 5930
cliente 65;POA;FLN;4 dias;3 estrelas;R$ 3441
cliente 9;SSA;RIO;1 dias;1 estrelas;R$ 1330
cliente 4;FLN;POA;5 dias;3 estrelas;R$ 4034
cliente 35;FLN;FOR;4 dias;3 estrelas;R$ 4920
cliente 17;RIO;SAO;1 dias;5 estrelas;R$ 4148
cliente 43;FOR;SSA;4 dias;3 estrelas;R$ 1827
cliente 64;CNF;FOR;2 dias;4 estrelas;R$ 4860
cliente 14;BEL;CNF;3 dias;2 estrelas;R$ 5943
cliente 26;PMW;SSA;5 dias;2 estrelas;R$ 4030
cliente 92;POA;SAO;5 dias;5 estrelas;R$ 2324
cliente 34;POA;CNF;2 dias;2 estrelas;R$ 5870
cliente 4;REC;PMW;3 dias;2 estrelas;R$ 1053
cliente 92;SSA;PMW;1 dias;1 estrelas;R$ 1762
cliente 66;POA;REC;5 dias;4 estrelas;R$ 5689
cliente 78;SAO;SSA;1 dias;5 estrelas;R$ 1847
cliente 92;REC;PMW;1 dias;5 estrelas;R$ 5578
cliente 36;PMW;SSA;3 dias;3 estrelas;R$ 2061
cliente 16;FOR;SAO;2 dias;2 estrelas;R$ 1048
cliente 94;FOR;RIO;3 dias;4 estrelas;R$ 2817
cliente 73;FLN;RIO;5 dias;2 estrelas;R$ 2778
cliente 65;FOR;BEL;3 dias;3 estrelas;R$ 3655
cliente 77;SAO;REC;4 dias;5 estrelas;R$ 3736
cliente 43;PMW;FLN;2 dias;5 estrelas;R$ 3457
cliente 48;REC;SAO;2 dias;5 estrelas;R$ 1600
cliente 41;SAO;POA;4 dias;3 estrelas;R$ 4175
cliente 56;BEL;CNF;4 dias;1 estrelas;R$ 2411
cliente 78;SAO;RIO;3 dias;3 estrelas;R$ 2916
cliente 63;POA;PMW;4 dias;1 estrelas;R$ 2066
cliente 49;SAO;POA;1 dias;2 estrelas;R$ 2306
cliente 93;POA;RIO;3 dias;2 estrelas;R$ 1124
cliente 80;REC;RIO;3 dias;5 estrelas;R$ 2374
cliente 33;BEL;FLN;1 dias;5 estrelas;R$ 5968
cliente 87;SSA;CNF;4 dias;5 estrelas;R$ 2983
cliente 69;FLN;BEL;1 dias;1 estrelas;R$ 4870
cliente 28;CNF;POA;3 dias;4 estrelas;R$ 2453
cliente 93;CNF;FOR;4 dias;3 estrelas;R$ 3937
cliente 61;SSA;FLN;3 dias;5 estrelas;R$ 1211
cliente 83;FLN;RIO;3 dias;4 estrelas;R$ 2748
cliente 36;POA;PMW;3 dias;5 estrelas;R$ 1365
cliente 60;SAO;PMW;3 dias;3 estrelas;R$ 1068
cliente 15;REC;POA;5 dias;4 estrelas;R$ 3212
cliente 74;SAO;FLN;5 dias;4 estrelas;R$ 3941
cliente 65;POA;SAO;4 dias;2 estrelas;R$ 1121
cliente 11;CNF;RIO;2 dias;3 estrelas;R$ 5400
cliente 51;POA;CNF;3 dias;3 estrelas;R$ 5434
cliente 0;CNF;PMW;1 dias;3 estrelas;R$ 2312
cliente 0;BEL;CNF;2 dias;1 estrelas;R$ 1950
cliente 64;FLN;REC;5 dias;4 estrelas;R$ 3604
cliente 24;REC;FLN;3 dias;5 estrelas;R$ 3563
cliente 83;FLN;CNF;5 dias;1 estrelas;R$ 1771
cliente 69;SAO;REC;5 dias;4 estrelas;R$ 1967
cliente 78;SSA;PMW;2 dias;2 estrelas;R$ 5777
cliente 43;REC;FOR;5 dias;3 estrelas;R$ 3741
cliente 67;PMW;BEL;2 dias;3 estrelas;R$ 1529
cliente 22;CNF;FOR;1 dias;1 estrelas;R$ 3655
cliente 94;SAO;RIO;3 dias;5 estrelas;R$ 5280
cliente 99;PMW;RIO;4 dias;3 estrelas;R$ 3669
cliente 65;RIO;POA;1 dias;1 estrelas;R$ 5811
cliente 97;RIO;BEL;4 dias;3 estrelas;R$ 5984
cliente 24;SAO;RIO;2 dias;3 estrelas;R$ 1997
cliente 17;POA;SAO;4 dias;3 estrelas;R$ 3357
cliente 60;SSA;FOR;2 dias;4 estrelas;R$ 5840
cliente 5;PMW;FOR;3 dias;5 estrelas;R$ 3337
cliente 34;PMW;BEL;4 dias;5 estrelas;R$ 2182
cliente 47;BEL;SSA;2 dias;4 estrelas;R$ 2717
cliente 89;SSA;BEL;4 dias;2 estrelas;R$ 4612
cliente 73;REC;CNF;4 dias;1 estrelas;R$ 5359
cliente 21;SSA;FLN;3 dias;1 estrelas;R$ 5068
cliente 94;PMW;CNF;2 dias;3 estrelas;R$ 5462
cliente 48;RIO;POA;1 dias;1 estrelas;R$ 4188
cliente 92;FLN;REC;1 dias;2 estrelas;R$ 3527
cliente 99;PMW;RIO;5 dias;1 estrelas;R$ 3743
cliente 65;FLN;SAO;4 dias;2 estrelas;R$ 3384
cliente 41;CNF;RIO;3 dias;1 estrelas;R$ 5406
cliente 72;FOR;SAO;2 dias;4 estrelas;R$ 3185
cliente 44;POA;PMW;4 dias;2 estrelas;R$ 3628
cliente 44;SAO;REC;4 dias;1 estrelas;R$ 1130
cliente 24;PMW;POA;1 dias;4 estrelas;R$ 4740
cliente 79;CNF;FOR;4 dias;4 estrelas;R$ 1157
cliente 13;SAO;REC;4 dias;1 estrelas;R$ 4520
cliente 18;SAO;SSA;1 dias;2 estrelas;R$ 5969
cliente 6;PMW;SSA;5 dias;3 estrelas;R$ 3177
cliente 22;FOR;SAO;2 dias;1 estrelas;R$ 5184
cliente 73;FLN;CNF;5 dias;5 estrelas;R$ 2645
cliente 20;SAO;PMW;3 dias;2 estrelas;R$ 1782
cliente 2;SSA;CNF;4 dias;3 estrelas;R$ 3665
cliente 21;FLN;SAO;3 dias;2 estrelas;R$ 5206
cliente 43;CNF;BEL;4 dias;2 estrelas;R$ 1419
cliente 96;CNF;POA;5 dias;1 estrelas;R$ 3259
cliente 70;SAO;REC;3 dias;2 estrelas;R$ 4403
cliente 45;REC;SSA;5 dias;4 estrelas;R$ 4800
cliente 1;RIO;FOR;4 dias;1 estrelas;R$ 5015
cliente 79;REC;FLN;4 dias;1 estrelas;R$ 2612
cliente 16;FOR;SAO;4 dias;1 estrelas;R$ 5313
cliente 74;FOR;CNF;4 dias;4 estrelas;R$ 5999
cliente 10;SSA;POA;5 dias;2 estrelas;R$ 5725
cliente 17;SAO;FOR;1 dias;2 estrelas;R$ 4479
cliente 5;POA;RIO;1 dias;4 estrelas;R$ 3985
cliente 60;CNF;POA;2 dias;2 estrelas;R$ 2223
cliente 25;BEL;FLN;1 dias;5 estrelas;R$ 1633
cliente 50;BEL;POA;3 dias;4 estrelas;R$ 2695
cliente 86;SAO;CNF;4 dias;2 estrelas;R$ 3910
cliente 10;CNF;PMW;2 dias;3 estrelas;R$ 5559
cliente 11;FLN;FOR;3 dias;4 estrelas;R$ 5652
cliente 1;FOR;REC;3 dias;5 estrelas;R$ 3258
cliente 90;RIO;FOR;4 dias;2 estrelas;R$ 2205
cliente 25;FLN;POA;4 dias;4 estrelas;R$ 1283
cliente 72;CNF;SAO;2 dias;2 estrelas;R$ 1585
cliente 27;REC;PMW;3 dias;2 estrelas;R$ 5608
cliente 92;FOR;FLN;5 dias;3 estrelas;R$ 4040
cliente 17;SAO;SSA;5 dias;4 estrelas;R$ 1905
cliente 59;BEL;FLN;4 dias;2 estrelas;R$ 4107
cliente 72;POA;RIO;2 dias;2 estrelas;R$ 3755
cliente 22;RIO;PMW;2 dias;2 estrelas;R$ 5866
cliente 76;POA;CNF;3 dias;2 estrelas;R$ 4667
cliente 98;FOR;RIO;2 dias;2 estrelas;R$ 3217
cliente 17;POA;SAO;3 dias;5 estrelas;R$ 5301
cliente 46;PMW;SSA;4 dias;1 estrelas;R$ 1748
cliente 42;FOR;SSA;4 dias;2 estrelas;R$ 3808
cliente 64;FOR;POA;5 dias;4 estrelas;R$ 5492
cliente 46;SAO;RIO;5 dias;2 estrelas;R$ 1033
cliente 91;POA;BEL;4 dias;5 estrelas;R$ 5457
cliente 76;FOR;SSA;5 dias;4 estrelas;R$ 4650
cliente 82;BEL;FLN;5 dias;4 estrelas;R$ 2167
cliente 7;SSA;REC;2 dias;1 estrelas;R$ 4572
cliente 97;REC;FLN;1 dias;3 estrelas;R$ 4677
cliente 54;REC;PMW;1 dias;5 estrelas;R$ 5586
cliente 31;FOR;SSA;4 dias;1 estrelas;R$ 1805
cliente 82;SSA;PMW;2 dias;2 estrelas;R$ 4685
cliente 25;CNF;POA;3 dias;4 estrelas;R$ 5557
cliente 55;RIO;SAO;4 dias;4 estrelas;R$ 2158
cliente 47;FLN;PMW;1 dias;2 estrelas;R$ 3262
cliente 7;BEL;RIO;5 dias;2 estrelas;R$ 1204
cliente 29;REC;SAO;1 dias;2 estrelas;R$ 4743
cliente 14;BEL;FLN;1 dias;5 estrelas;R$ 4055
cliente 84;FLN;SAO;1 dias;5 estrelas;R$ 2661
cliente 38;REC;FOR;2 dias;4 estrelas;R$ 5818
cliente 50;SSA;CNF;5 dias;1 estrelas;R$ 4005
cliente 46;RIO;CNF;2 dias;5 estrelas;R$ 4039
cliente 42;CNF;BEL;2 dias;1 estrelas;R$ 5323
cliente 21;REC;SAO;4 dias;4 estrelas;R$ 5148
cliente 32;CNF;SAO;4 dias;5 estrelas;R$ 3210
cliente 19;FOR;CNF;4 dias;5 estrelas;R$ 2955
cliente 9;SSA;FLN;2 dias;5 estrelas;R$ 4063
cliente 95;POA;RIO;2 dias;3 estrelas;R$ 3437
cliente 16;CNF;FOR;1 dias;3 estrelas;R$ 3590
cliente 46;SAO;BEL;4 dias;1 estrelas;R$ 2008
cliente 80;PMW;SAO;4 dias;5 estrelas;R$ 1357
cliente 10;SSA;CNF;5 dias;5 estrelas;R$ 3383
cliente 0;FLN;SSA;1 dias;5 estrelas;R$ 2992
cliente 38;CNF;FLN;1 dias;4 estrelas;R$ 1666
cliente 54;PMW;CNF;4 dias;5 estrelas;R$ 3162
cliente 32;RIO;CNF;1 dias;4 estrelas;R$ 5843
cliente 10;SAO;SSA;1 dias;2 estrelas;R$ 4853
cliente 9;CNF;SAO;5 dias;3 estrelas;R$ 4541
cliente 79;SSA;SAO;3 dias;2 estrelas;R$ 3260
cliente 44;SSA;RIO;1 dias;2 estrelas;R$ 3064
cliente 12;CNF;FLN;3 dias;5 estrelas;R$ 2077
cliente 54;SSA;CNF;4 dias;1 estrelas;R$ 3740
cliente 96;BEL;REC;1 dias;5 estrelas;R$ 3958
cliente 99;POA;CNF;5 dias;3 estrelas;R$ 1913
cliente 67;PMW;POA;5 dias;4 estrelas;R$ 3739
cliente 49;POA;CNF;2 dias;1 estrelas;R$ 5551
cliente 61;SAO;REC;3 dias;2 estrelas;R$ 3616
cliente 50;RIO;CNF;4 dias;4 estrelas;R$ 2499
cliente 80;CNF;RIO;3 dias;1 estrelas;R$ 1838
cliente 56;BEL;CNF;1 dias;4 estrelas;R$ 4982
cliente 70;FOR;RIO;4 dias;3 estrelas;R$ 3621
cliente 14;SSA;POA;3 dias;1 estrelas;R$ 4300
cliente 85;PMW;FOR;1 dias;3 estrelas;R$ 5261
cliente 81;CNF;BEL;5 dias;5 estrelas;R$ 1961
cliente 65;FOR;PMW;2 dias;3 estrelas;R$ 1522
cliente 62;BEL;POA;3 dias;3 estrelas;R$ 3373
cliente 98;FLN;FOR;3 dias;2 estrelas;R$ 4023
cliente 92;CNF;RIO;1 dias;3 estrelas;R$ 1703
cliente 65;FLN;REC;1 dias;1 estrelas;R$ 5177
cliente 95;RIO;SAO;5 dias;1 estrelas;R$ 4340
cliente 19;PMW;CNF;3 dias;5 estrelas;R$ 4537
cliente 68;RIO;FOR;2 dias;4 estrelas;R$ 1641
cliente 73;BEL;POA;5 dias;2 estrelas;R$ 2058
cliente 56;BEL;FOR;4 dias;4 estrelas;R$ 1064
cliente 60;SSA;FLN;1 dias;3 estrelas;R$ 2504
cliente 6;SAO;CNF;5 dias;5 estrelas;R$ 2580
cliente 18;FLN;FOR;3 dias;2 estrelas;R$ 3800
cliente 85;REC;FLN;1 dias;1 estrelas;R$ 4147
cliente 89;RIO;SSA;3 dias;4 estrelas;R$ 3512
cliente 50;FLN;BEL;1 dias;5 estrelas;R$ 5962
cliente 34;CNF;RIO;3 dias;5 estrelas;R$ 3286
cliente 71;BEL;CNF;5 dias;1 estrelas;R$ 1524
cliente 53;SSA;FOR;1 dias;3 estrelas;R$ 1234
cliente 64;SAO;RIO;3 dias;2 estrelas;R$ 5461
cliente 55;POA;FOR;1 dias;5 estrelas;R$ 5369
cliente 55;SAO;RIO;4 dias;4 estrelas;R$ 4877
cliente 42;REC;PMW;2 dias;5 estrelas;R$ 5894
cliente 32;SAO;RIO;3 dias;2 estrelas;R$ 5212
cliente 22;SSA;REC;5 dias;2 estrelas;R$ 3298
cliente 80;FLN;SAO;1 dias;3 estrelas;R$ 1815
cliente 59;POA;FLN;3 dias;1 estrelas;R$ 4539
cliente 40;REC;FLN;4 dias;2 estrelas;R$ 1425
cliente 7;BEL;CNF;1 dias;1 estrelas;R$ 1643
cliente 23;BEL;REC;1 dias;3 estrelas;R$ 4065
cliente 20;REC;CNF;2 dias;5 estrelas;R$ 4387
cliente 47;SSA;FOR;5 dias;5 estrelas;R$ 3189
cliente 16;SSA;BEL;2 dias;3 estrelas;R$ 4650
cliente 23;SSA;FOR;4 dias;3 estrelas;R$ 5629
cliente 61;SAO;BEL;3 dias;5 estrelas;R$ 5860
cliente 2;REC;BEL;4 dias;4 estrelas;R$ 1216
cliente 34;SAO;REC;4 dias;2 estrelas;R$ 5160
cliente 54;SSA;FLN;4 dias;5 estrelas;R$ 5018
cliente 69;RIO;FLN;5 dias;4 estrelas;R$ 1400
cliente 99;FOR;POA;2 dias;3 estrelas;R$ 3911
cliente 65;SSA;SAO;2 dias;1 estrelas;R$ 2928
cliente 6;PMW;CNF;3 dias;3 estrelas;R$ 2059
cliente 26;RIO;SAO;1 dias;4 estrelas;R$ 5269
cliente 21;PMW;FOR;1 dias;3 estrelas;R$ 3189
cliente 68;FOR;SAO;5 dias;3 estrelas;R$ 2678
cliente 90;PMW;RIO;3 dias;1 estrelas;R$ 1458
cliente 4;REC;PMW;1 dias;4 estrelas;R$ 1766
cliente 60;POA;FLN;4 dias;5 estrelas;R$ 1261
cliente 1;BEL;POA;3 dias;1 estrelas;R$ 5832
cliente 62;PMW;REC;4 dias;5 estrelas;R$ 5099
cliente 70;RIO;PMW;5 dias;3 estrelas;R$ 4961
cliente 42;POA;RIO;1 dias;2 estrelas;R$ 4465
cliente 80;CNF;BEL;4 dias;4 estrelas;R$ 4151
cliente 51;REC;RIO;5 dias;3 estrelas;R$ 3182
cliente 51;POA;BEL;1 dias;2 estrelas;R$ 3883
cliente 28;PMW;FOR;4 dias;5 estrelas;R$ 5688
cliente 65;FOR;BEL;5 dias;5 estrelas;R$ 1212
cliente 74;REC;SAO;2 dias;1 estrelas;R$ 2158
cliente 72;SAO;FOR;5 dias;4 estrelas;R$ 5822
cliente 68;FOR;SAO;4 dias;5 estrelas;R$ 2767
cliente 22;RIO;REC;1 dias;5 estrelas;R$ 4985
cliente 6;SSA;RIO;5 dias;2 estrelas;R$ 2860
cliente 29;CNF;SSA;1 dias;3 estrelas;R$ 3335
cliente 60;FLN;SAO;3 dias;3 estrelas;R$ 5863
cliente 25;BEL;RIO;2 dias;1 estrelas;R$ 3242
cliente 76;CNF;SSA;5 dias;1 estrelas;R$ 2078
cliente 79;CNF;FOR;1 dias;2 estrelas;R$ 2950
cliente 59;SAO;BEL;1 dias;3 estrelas;R$ 5401
cliente 26;CNF;REC;5 dias;5 estrelas;R$ 2008
cliente 38;FOR;RIO;2 dias;3 estrelas;R$ 2824
cliente 0;RIO;SSA;5 dias;5 estrelas;R$ 3174
cliente 2;PMW;SSA;4 dias;4 estrelas;R$ 4464
cliente 50;RIO;POA;4 dias;3 estrelas;R$ 1052
cliente 48;PMW;SSA;3 dias;5 estrelas;R$ 4875
cliente 59;SSA;SAO;5 dias;5 estrelas;R$ 4259
cliente 18;FOR;BEL;2 dias;3 estrelas;R$ 4978
cliente 69;FLN;PMW;2 dias;1 estrelas;R$ 4726
cliente 8;FOR;BEL;5 dias;3 estrelas;R$ 3244
cliente 68;SAO;FLN;2 dias;3 estrelas;R$ 3022
cliente 66;BEL;PMW;1 dias;1 estrelas;R$ 5133
cliente 70;REC;SSA;2 dias;2 estrelas;R$ 2976
cliente 19;FOR;POA;5 dias;1 estrelas;R$ 2987
cliente 87;BEL;SAO;4 dias;5 estrelas;R$ 4408
cliente 77;FOR;FLN;1 dias;5 estrelas;R$ 5254
cliente 72;POA;PMW;5 dias;1 estrelas;R$ 5177
cliente 18;POA;RIO;3 dias;3 estrelas;R$ 3021
cliente 71;FLN;RIO;5 dias;1 estrelas;R$ 2152
cliente 24;PMW;RIO;3 dias;3 estrelas;R$ 4159
cliente 95;POA;REC;4 dias;2 estrelas;R$ 5004
cliente 67;CNF;BEL;1 dias;5 estrelas;R$ 5394
cliente 43;FOR;POA;2 dias;3 estrelas;R$ 2280
cliente 71;SSA;BEL;5 dias;5 estrelas;R$ 2063
cliente 97;SAO;SSA;3 dias;5 estrelas;R$ 5538
cliente 7;FLN;PMW;2 dias;4 estrelas;R$ 1753
cliente 67;PMW;CNF;5 dias;5 estrelas;R$ 4264
cliente 10;PMW;SAO;3 dias;2 estrelas;R$ 1057
cliente 68;RIO;BEL;2 dias;5 estrelas;R$ 2108
cliente 18;SAO;SSA;3 dias;4 estrelas;R$ 3407
cliente 52;BEL;CNF;2 dias;5 estrelas;R$ 2806
cliente 94;RIO;POA;2 dias;1 estrelas;R$ 2980
cliente 8;REC;SAO;4 dias;3 estrelas;R$ 4177
cliente 35;FLN;SAO;5 dias;2 estrelas;R$ 1404
cliente 19;CNF;PMW;4 dias;5 estrelas;R$ 3791
cliente 3;REC;FLN;3 dias;4 estrelas;R$ 5113
cliente 90;CNF;PMW;5 dias;3 estrelas;R$ 1310
cliente 67;PMW;RIO;5 dias;5 estrelas;R$ 1803
cliente 20;SAO;POA;4 dias;5 estrelas;R$ 3781
cliente 80;POA;CNF;4 dias;1 estrelas;R$ 1715
cliente 17;CNF;BEL;2 dias;1 estrelas;R$ 3768
cliente 53;SAO;CNF;2 dias;4 estrelas;R$ 2037
cliente 43;FOR;CNF;4 dias;1 estrelas;R$ 5377
cliente 78;POA;PMW;1 dias;2 estrelas;R$ 1105
cliente 42;SSA;FLN;3 dias;5 estrelas;R$ 3932
cliente 2;FOR;SAO;3 dias;1 estrelas;R$ 1591
cliente 54;RIO;CNF;2 dias;3 estrelas;R$ 1289
cliente 94;FLN;BEL;3 dias;4 estrelas;R$ 3260
cliente 75;REC;FOR;4 dias;3 estrelas;R$ 2417
cliente 97;SAO;SSA;5 dias;5 estrelas;R$ 4058
cliente 30;FLN;REC;2 dias;1 estrelas;R$ 3122
cliente 29;FLN;SAO;3 dias;4 estrelas;R$ 5703
cliente 42;BEL;SAO;2 dias;3 estrelas;R$ 1700
cliente 31;RIO;FOR;4 dias;2 estrelas;R$ 3484
cliente 71;FLN;REC;3 dias;5 estrelas;R$ 2153
cliente 41;POA;PMW;4 dias;5 estrelas;R$ 3957
cliente 12;SSA;FOR;5 dias;3 estrelas;R$ 1143
cliente 3;RIO;PMW;2 dias;4 estrelas;R$ 4583
cliente 1;CNF;FOR;2 dias;4 estrelas;R$ 3349
cliente 64;REC;PMW;1 dias;3 estrelas;R$ 5144
cliente 88;BEL;RIO;3 dias;2 estrelas;R$ 1146
cliente 94;SAO;CNF;4 dias;3 estrelas;R$ 5668
cliente 73;BEL;FLN;3 dias;5 estrelas;R$ 1235
cliente 61;RIO;REC;5 dias;1 estrelas;R$ 4572
cliente 93;POA;CNF;5 dias;2 estrelas;R$ 5022
cliente 94;BEL;CNF;4 dias;3 estrelas;R$ 2554
cliente 64;RIO;FOR;1 dias;5 estrelas;R$ 3081
cliente 45;RIO;SSA;2 dias;5 estrelas;R$ 3341
cliente 39;RIO;POA;2 dias;1 estrelas;R$ 3736
cliente 26;BEL;RIO;5 dias;1 estrelas;R$ 4918
cliente 10;RIO;PMW;5 dias;1 estrelas;R$ 3080
cliente 40;BEL;REC;3 dias;4 estrelas;R$ 2605
cliente 75;FLN;CNF;4 dias;5 estrelas;R$ 2456
cliente 77;FOR;FLN;5 dias;2 estrelas;R$ 2201
cliente 89;PMW;POA;1 dias;1 estrelas;R$ 5880
cliente 77;SAO;SSA;1 dias;2 estrelas;R$ 1795
cliente 74;POA;SAO;4 dias;2 estrelas;R$ 4715
cliente 80;REC;BEL;4 dias;1 estrelas;R$ 2863
cliente 81;FLN;CNF;4 dias;5 estrelas;R$ 2001
cliente 3;POA;REC;4 dias;1 estrelas;R$ 1764
cliente 22;PMW;SSA;2 dias;5 estrelas;R$ 4374
cliente 38;FLN;POA;5 dias;3 estrelas;R$ 3347
cliente 69;FLN;SSA;2 dias;5 estrelas;R$ 2370
cliente 30;POA;FLN;1 dias;4 estrelas;R$ 2523
cliente 99;BEL;REC;3 dias;2 estrelas;R$ 1469
cliente 65;SAO;RIO;5 dias;1 estrelas;R$ 5366
cliente 82;RIO;PMW;2 dias;4 estrelas;R$ 2534
cliente 6;FOR;CNF;3 dias;1 estrelas;R$ 3325
cliente 57;CNF;FLN;2 dias;4 estrelas;R$ 5927
cliente 83;SSA;CNF;1 dias;1 estrelas;R$ 4580
cliente 88;RIO;SAO;1 dias;4 estrelas;R$ 4927
cliente 91;RIO;POA;2 dias;1 estrelas;R$ 2531
cliente 59;SAO;CNF;2 dias;5 estrelas;R$ 4708
cliente 4;CNF;POA;5 dias;5 estrelas;R$ 3824
cliente 88;POA;SAO;2 dias;5 estrelas;R$ 4309
cliente 48;RIO;SSA;3 dias;1 estrelas;R$ 2984
